,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
408,34,0,1,2,2,0,0,1,6,2,178,1,999,0,0,0
409,34,6,2,4,0,1,0,0,8,3,251,1,999,0,0,0
410,36,3,0,1,0,1,0,0,5,6,70,1,999,0,0,0
411,28,3,0,1,0,0,0,0,7,4,118,1,999,0,0,0
412,38,3,0,1,0,0,0,0,11,5,126,1,7,4,1,1
413,34,3,0,1,0,1,0,1,5,6,37,1,999,0,0,0
414,53,8,0,1,0,1,1,0,11,3,60,1,999,0,0,0
415,36,1,2,1,0,1,0,0,11,4,115,2,999,0,0,0
416,24,4,2,3,0,0,0,0,8,6,65,1,999,2,1,0
417,29,0,2,3,2,0,0,1,5,6,44,3,999,0,0,0
418,47,1,0,1,0,1,0,1,5,6,329,3,999,0,0,0
419,33,9,2,1,0,1,0,0,8,5,89,2,999,0,0,0
420,56,5,1,3,2,1,0,0,5,2,125,2,999,1,1,0
421,38,6,0,4,0,0,0,0,8,6,93,1,999,0,0,0
422,30,6,2,4,2,1,1,0,8,2,74,2,999,0,0,0
423,38,3,0,1,0,0,0,0,8,3,122,2,999,0,0,0
424,37,5,0,3,0,0,0,1,5,5,1187,2,999,0,0,0
425,30,6,2,4,0,2,2,1,9,3,808,1,12,2,1,1
426,38,9,0,3,0,0,0,0,7,2,273,5,999,0,0,0
427,40,3,2,5,2,0,1,1,5,2,61,4,999,0,0,0
428,26,6,2,4,0,0,0,1,6,3,8,1,999,0,0,0
429,45,0,1,4,2,1,0,0,7,4,74,1,999,0,0,0
430,27,9,0,3,0,1,1,1,5,2,470,1,999,0,0,0
431,59,2,2,3,0,0,0,1,6,3,193,1,999,0,0,0
432,49,9,0,3,2,1,0,0,8,6,109,1,999,0,0,0
433,29,5,1,3,0,0,0,1,5,4,282,1,999,0,0,0
434,47,3,0,1,0,1,0,0,4,5,53,1,999,1,1,0
435,43,11,0,2,2,0,0,1,5,6,246,1,999,0,0,0
436,28,5,0,3,0,0,0,0,7,4,240,2,999,0,0,0
437,35,3,2,1,0,0,1,0,8,3,371,1,999,0,0,0
438,47,0,2,0,2,1,0,0,4,2,68,2,999,0,0,0
439,58,8,2,4,0,0,0,1,5,4,233,1,999,0,0,0
440,36,0,2,0,0,1,0,1,6,5,21,10,999,0,0,0
441,26,3,0,0,0,0,0,0,7,3,878,2,999,0,0,1
442,50,3,1,0,0,1,1,0,4,2,137,2,999,0,0,0
443,27,3,2,1,0,0,0,0,7,6,149,1,999,0,0,0
444,34,5,1,3,0,1,0,1,9,2,11,1,999,1,1,0
445,55,7,0,5,2,0,0,0,7,2,136,3,999,0,0,0
446,36,8,2,3,0,1,0,0,4,2,508,1,999,0,0,0
447,33,6,0,4,0,1,0,1,5,4,120,1,999,0,0,0
448,44,0,0,0,0,1,0,1,5,5,480,2,999,0,0,0
449,28,5,2,3,0,2,2,0,5,3,48,3,999,1,1,0
450,30,0,0,5,0,0,0,1,5,4,85,2,999,0,0,0
451,58,10,0,2,0,1,0,0,8,3,645,10,999,0,0,1
452,52,2,1,4,0,0,0,0,7,3,867,2,999,0,0,0
453,30,5,1,3,0,1,0,1,5,5,67,2,999,0,0,0
454,54,0,0,2,0,2,2,0,5,2,352,3,999,1,1,1
455,36,7,0,2,2,1,0,0,8,4,175,4,999,0,0,0
456,54,8,1,1,0,1,0,1,5,2,843,2,999,0,0,0
457,29,6,2,1,0,0,0,1,6,2,78,1,999,0,0,0
458,45,5,0,3,2,1,0,0,4,2,184,2,999,1,1,0
459,30,3,0,1,0,0,0,0,4,5,313,3,999,0,0,1
460,36,3,2,3,0,2,2,0,12,2,480,1,999,1,1,1
461,30,6,2,1,2,1,0,0,8,5,78,1,999,0,0,0
462,30,8,0,1,0,1,0,1,5,5,117,2,999,0,0,0
463,31,0,2,2,2,1,0,0,7,2,153,3,999,0,0,0
464,44,0,0,2,0,2,2,1,6,5,471,3,999,0,0,0
465,58,5,0,3,0,0,0,0,3,2,198,2,999,2,1,0
466,44,3,2,1,0,0,0,0,8,2,208,1,999,0,0,0
467,56,3,1,1,0,1,0,0,11,5,110,1,999,0,0,0
468,52,7,2,4,0,0,1,0,11,5,139,1,999,0,0,0
469,30,9,1,3,0,0,0,0,7,6,167,3,999,0,0,0
470,41,11,0,3,0,1,0,0,7,6,440,4,999,0,0,0
471,33,0,2,3,0,1,0,0,3,4,203,4,999,1,1,1
472,35,0,0,6,2,0,1,1,5,5,57,1,999,0,0,0
473,56,6,0,4,0,1,0,0,8,5,124,3,999,0,0,0
474,36,3,1,1,0,1,0,0,8,2,146,2,999,2,1,1
475,45,0,0,5,2,0,0,0,8,3,371,3,999,0,0,0
476,50,0,0,6,2,1,0,1,11,2,105,3,999,0,0,0
477,29,3,0,3,0,1,0,1,6,3,186,1,999,0,0,0
478,34,3,0,1,0,1,0,1,6,6,186,2,999,0,0,0
479,31,5,2,3,0,1,0,1,5,4,17,2,999,0,0,0
480,40,6,0,4,0,1,0,0,11,3,130,1,999,0,0,0
481,44,8,0,1,0,1,0,0,11,2,130,1,999,1,1,0
482,32,3,0,1,0,1,0,0,7,5,144,1,999,0,0,0
483,33,3,2,1,0,1,0,0,4,2,143,1,999,0,0,0
484,38,0,2,6,0,1,0,0,11,4,328,1,999,0,0,0
485,64,2,0,1,0,0,0,0,3,3,700,2,5,1,2,1
486,48,0,0,2,2,1,0,0,7,5,203,1,999,0,0,0
487,32,0,1,2,2,0,0,1,6,2,23,2,999,0,0,0
488,40,8,0,1,0,2,2,1,6,2,61,2,999,0,0,0
489,32,0,2,3,0,0,0,0,6,2,247,1,2,2,2,1
490,43,3,0,1,0,1,0,0,11,5,197,2,999,0,0,0
491,29,3,2,1,0,0,0,0,5,4,132,2,999,0,0,0
492,39,5,0,4,2,1,0,1,5,5,126,4,999,0,0,0
493,48,5,0,5,0,0,0,0,5,2,486,2,999,0,0,0
494,31,6,2,4,0,1,1,0,5,2,282,1,999,0,0,0
495,52,6,0,4,0,1,0,0,7,5,402,2,999,0,0,0
496,23,8,2,1,0,0,1,0,7,5,49,1,999,0,0,0
497,55,3,0,1,0,1,0,1,3,5,220,7,999,0,0,0
498,56,5,0,3,2,0,1,1,5,6,90,3,999,0,0,0
499,63,2,0,3,0,1,0,0,10,4,96,1,999,0,0,1
500,45,4,2,5,0,1,0,0,10,4,316,2,999,2,1,0
501,31,3,0,1,0,1,0,0,5,3,179,1,999,0,0,0
502,30,3,1,3,0,1,0,1,5,4,62,4,999,1,1,0
503,41,3,2,3,0,1,0,0,5,5,360,2,999,0,0,0
504,41,8,0,1,0,1,0,0,8,5,789,1,999,0,0,0
505,41,0,0,2,0,1,0,0,5,3,234,1,999,2,1,0
506,25,0,2,6,0,1,0,0,5,5,95,2,999,0,0,0
507,33,9,2,1,0,1,0,1,5,3,127,2,999,0,0,0
508,37,3,1,1,2,1,0,0,5,2,442,1,999,0,0,1
509,41,3,1,1,0,1,0,0,8,4,188,4,999,0,0,0
510,35,8,0,1,0,1,1,0,4,5,435,1,999,0,0,1
511,28,3,2,1,0,1,0,1,5,6,315,3,999,0,0,0
512,41,6,2,1,0,1,0,0,6,3,118,1,999,1,1,0
513,38,3,0,1,0,1,0,1,6,4,70,3,999,0,0,0
514,58,0,0,2,0,1,0,1,5,6,281,1,999,0,0,0
515,57,0,1,4,0,0,0,1,5,5,100,5,999,0,0,0
516,33,8,0,1,0,1,0,0,8,3,126,1,999,0,0,0
517,48,6,0,4,0,0,0,1,5,5,145,4,999,0,0,0
518,48,5,0,2,2,1,0,0,8,3,436,1,999,0,0,0
519,50,7,0,0,0,1,0,0,8,5,93,1,999,0,0,0
520,36,6,2,3,0,1,0,0,5,5,208,1,999,1,1,0
521,33,7,2,1,0,0,0,1,5,3,739,3,999,0,0,0
522,35,0,0,6,0,0,0,1,6,5,34,31,999,0,0,0
523,56,2,0,1,0,0,0,0,8,3,331,1,999,0,0,0
524,39,5,1,3,0,1,0,0,11,3,46,1,999,0,0,0
525,45,0,0,5,0,1,0,0,4,6,666,3,999,1,1,0
526,51,0,0,0,2,0,0,1,5,2,289,1,999,0,0,0
527,33,1,0,1,0,1,1,1,6,4,77,2,999,0,0,0
528,37,3,1,3,0,0,0,1,5,5,51,10,999,0,0,0
529,36,3,2,1,0,1,0,0,7,5,148,6,999,0,0,0
530,35,6,2,4,0,1,0,0,8,5,234,2,999,0,0,0
531,54,6,0,1,0,2,2,0,11,2,56,1,999,0,0,0
532,36,0,2,6,2,0,0,0,5,3,141,1,999,1,1,0
533,48,10,0,2,2,0,0,1,5,3,375,1,999,0,0,0
534,55,0,0,2,0,1,1,1,5,4,1101,1,999,0,0,0
535,54,6,0,1,2,0,1,1,5,2,123,7,999,0,0,0
536,38,3,0,1,0,0,0,1,6,6,460,4,999,0,0,1
537,58,6,0,2,0,0,0,1,6,2,317,1,999,0,0,0
538,46,6,0,4,0,0,0,1,5,2,29,3,999,0,0,0
539,49,8,0,1,0,1,0,0,4,5,44,1,999,0,0,0
540,42,1,0,1,0,1,0,1,5,3,154,1,999,0,0,0
541,45,0,0,0,2,1,0,1,5,2,48,3,999,0,0,0
542,26,4,2,3,0,1,0,1,10,2,209,1,999,0,0,0
543,33,0,0,0,2,0,1,0,5,4,190,3,999,0,0,0
544,35,8,0,3,0,1,0,0,11,3,417,1,999,0,0,0
545,50,0,0,2,2,1,0,0,8,3,204,1,999,0,0,0
546,44,0,0,4,0,0,0,0,8,6,90,4,999,0,0,0
547,33,6,0,4,0,0,0,0,8,3,1241,2,999,0,0,0
548,37,8,2,1,0,1,0,0,7,4,158,1,999,0,0,0
549,24,7,2,5,0,0,1,0,7,5,342,2,999,0,0,1
550,71,2,0,4,0,0,0,0,4,5,559,1,999,0,0,1
551,41,0,0,0,2,1,0,1,5,6,208,2,999,0,0,0
552,57,5,1,3,0,1,0,1,5,4,72,3,999,0,0,0
553,32,0,0,4,0,1,0,1,5,2,100,2,999,0,0,0
554,33,6,2,3,0,1,0,0,8,2,111,1,999,0,0,0
555,48,6,2,4,0,1,0,0,5,4,142,2,999,0,0,0
556,37,0,0,6,2,1,0,1,7,5,95,1,999,0,0,0
557,33,6,0,1,0,1,0,0,7,4,162,6,999,0,0,0
558,34,3,2,1,0,0,0,0,11,2,110,2,999,0,0,0
559,34,3,2,1,2,0,0,0,7,4,212,2,999,0,0,0
560,32,5,0,3,2,1,0,1,6,4,833,2,999,0,0,0
561,48,0,0,0,2,1,0,1,5,4,173,6,999,0,0,0
562,38,0,1,2,0,0,0,0,11,5,60,2,999,0,0,0
563,50,11,2,5,0,0,0,1,6,2,741,4,999,0,0,1
564,30,3,2,1,0,1,1,1,4,5,874,2,999,0,0,1
565,49,3,1,1,2,0,0,0,8,4,150,1,999,0,0,0
566,27,5,2,3,0,1,0,0,7,3,168,3,999,0,0,0
567,45,0,0,0,2,2,2,1,6,2,167,2,999,0,0,0
568,44,1,0,4,0,0,0,1,5,2,259,1,999,0,0,0
569,29,3,2,3,0,1,0,0,5,4,149,1,999,1,1,0
570,33,3,1,1,0,0,0,1,5,4,325,2,999,0,0,0
571,32,5,2,6,0,0,0,1,5,6,361,1,999,0,0,0
572,32,8,0,1,0,1,0,0,8,5,106,1,999,0,0,0
573,32,3,2,1,0,1,0,0,8,5,1871,2,999,0,0,0
574,37,4,0,5,0,1,0,0,7,2,110,17,999,0,0,0
575,33,0,0,6,2,0,0,1,5,4,75,1,999,0,0,0
576,45,3,0,6,0,1,1,1,5,3,25,1,999,0,0,0
577,38,6,0,4,0,1,0,0,8,6,119,3,999,0,0,0
578,43,5,2,1,0,1,0,0,4,2,178,4,999,0,0,0
579,60,2,0,3,2,0,0,1,7,6,133,7,999,0,0,0
580,42,5,0,4,0,1,0,1,5,6,149,1,999,0,0,0
581,25,5,2,3,2,0,0,1,7,4,273,2,999,0,0,0
582,32,0,0,0,2,1,0,1,5,4,162,1,999,0,0,0
583,31,5,1,3,2,1,0,0,7,6,73,1,999,0,0,0
584,46,5,1,4,2,1,0,1,6,4,292,2,999,0,0,0
585,45,3,0,1,0,1,0,0,8,2,177,1,999,0,0,0
586,59,0,0,0,2,0,0,1,5,5,668,2,999,0,0,0
587,33,0,0,0,0,1,1,0,5,6,99,1,999,0,0,0
588,30,4,2,1,0,0,0,0,4,5,200,1,999,0,0,0
589,32,0,0,4,0,1,0,1,6,6,446,1,999,0,0,0
590,49,0,0,2,0,0,0,1,6,3,188,5,999,0,0,0
591,58,0,0,0,0,1,0,0,8,2,436,1,999,0,0,0
592,32,6,2,1,0,1,0,0,7,6,42,2,999,0,0,0
593,30,3,2,1,0,0,1,0,8,2,309,1,999,0,0,0
594,54,2,0,0,0,0,1,1,5,2,596,1,999,0,0,0
595,37,3,0,1,0,0,0,0,8,4,426,3,999,0,0,0
596,56,2,0,6,2,1,0,0,8,4,39,4,999,0,0,0
597,48,3,1,3,0,0,0,1,5,3,62,2,999,0,0,0
598,42,3,0,1,0,1,0,0,8,4,78,8,999,0,0,0
599,31,6,0,4,0,0,1,0,7,5,487,1,999,0,0,1
600,33,3,0,1,0,1,0,0,5,2,82,3,999,0,0,0
601,34,8,0,3,0,1,0,0,7,3,838,3,999,0,0,1
602,37,0,2,3,0,0,0,1,6,3,117,3,999,0,0,0
603,31,3,2,0,0,0,0,0,7,2,221,3,999,0,0,0
604,59,5,1,6,0,1,0,0,5,3,158,1,999,1,1,0
605,46,6,1,4,0,0,0,1,6,4,53,2,999,0,0,0
606,35,0,1,0,0,1,0,0,7,3,130,1,999,0,0,0
607,50,0,0,2,2,0,0,1,5,5,18,16,999,0,0,0
608,42,6,2,5,0,0,0,1,5,2,230,2,999,0,0,0
609,29,0,0,6,0,0,0,0,5,5,65,3,999,0,0,0
610,46,3,0,3,0,1,1,1,6,4,148,10,999,0,0,0
611,25,3,0,3,0,0,0,0,7,4,95,1,999,0,0,0
612,40,5,0,6,2,0,0,0,7,2,209,1,999,0,0,0
613,46,3,0,3,2,1,0,0,5,4,109,1,999,0,0,0
614,28,6,2,4,0,1,0,0,7,2,1002,3,999,0,0,1
615,29,6,2,3,0,0,0,0,7,5,54,29,999,0,0,0
616,60,2,0,1,2,0,0,0,8,2,430,2,999,0,0,0
617,35,0,2,0,0,1,0,0,5,6,134,2,999,0,0,0
618,27,3,2,1,0,1,0,0,5,6,680,1,999,1,1,0
619,40,6,0,4,0,1,0,1,6,2,217,1,999,0,0,0
620,46,8,1,2,0,0,0,1,7,4,201,5,999,0,0,0
621,38,3,0,1,0,0,0,0,8,5,177,3,999,0,0,0
622,25,0,0,0,0,1,0,0,7,4,497,5,999,0,0,0
623,49,5,0,6,0,0,1,0,4,6,383,1,999,0,0,0
624,28,7,2,4,0,1,0,0,6,5,207,1,999,0,0,0
625,33,8,2,1,0,0,0,0,11,5,2420,3,999,0,0,1
626,29,4,2,3,2,0,1,0,5,3,139,1,999,1,1,0
627,43,0,0,0,0,0,0,0,5,6,254,1,999,0,0,0
628,43,5,1,3,0,0,0,0,11,4,466,1,999,0,0,0
629,46,0,0,0,2,0,0,1,6,3,222,1,999,0,0,0
630,42,6,1,3,0,1,0,0,5,4,228,2,999,1,1,0
631,26,3,0,3,0,0,1,1,6,2,1021,1,999,0,0,0
632,32,0,0,2,2,1,0,1,5,6,469,2,999,0,0,0
633,44,0,0,2,0,1,0,0,7,3,75,4,999,0,0,0
634,26,8,2,1,0,0,1,0,7,4,352,1,999,0,0,0
635,39,3,2,3,0,2,2,0,8,5,125,1,999,0,0,0
636,33,5,2,3,0,1,0,1,5,5,789,1,999,0,0,0
637,30,0,2,2,0,1,0,0,7,3,122,2,999,0,0,0
638,36,0,0,0,0,0,0,1,6,3,159,6,999,0,0,0
639,46,10,0,2,2,0,0,1,5,6,232,1,999,0,0,0
640,33,5,1,3,0,1,0,1,5,5,109,1,999,0,0,0
641,43,7,0,0,2,0,0,1,5,3,744,1,999,0,0,0
642,41,0,1,5,0,1,0,0,7,3,242,7,999,0,0,0
643,34,3,0,3,0,0,0,0,7,6,59,7,999,0,0,0
644,32,5,2,3,0,1,0,1,7,4,272,2,999,0,0,0
645,25,3,2,0,0,1,0,0,7,5,83,4,999,0,0,0
646,33,3,0,1,0,0,1,0,8,5,196,1,999,0,0,0
647,51,0,0,2,2,1,0,0,8,6,174,1,999,0,0,0
648,36,1,0,0,0,1,0,0,4,6,273,2,999,1,1,0
649,36,3,0,1,0,1,0,0,4,2,506,2,999,0,0,0
650,32,3,0,3,0,1,0,1,10,4,48,1,999,0,0,0
651,38,5,0,3,0,0,0,0,7,5,857,2,999,0,0,1
652,28,0,1,0,0,1,1,0,7,2,125,1,999,0,0,0
653,38,1,0,4,0,1,1,0,6,3,262,2,999,1,1,0
654,79,2,0,3,0,2,2,0,6,3,61,1,999,1,1,0
655,57,6,0,4,0,0,0,0,11,3,564,1,999,0,0,0
656,54,0,0,0,0,1,0,0,7,5,150,2,999,0,0,0
657,51,8,0,1,2,0,0,0,7,2,60,2,999,0,0,0
658,36,0,0,0,0,1,0,0,5,4,184,2,999,1,1,0
659,35,8,1,1,0,1,1,0,6,3,270,2,12,2,2,0
660,33,5,0,3,2,1,1,0,7,4,172,1,999,0,0,0
661,37,0,2,3,0,1,1,1,5,4,131,2,999,0,0,0
662,24,5,2,3,0,0,1,1,5,6,134,1,999,0,0,0
663,46,3,0,3,0,1,0,0,5,6,39,1,999,1,1,0
664,40,9,0,4,0,1,0,0,5,5,609,1,999,0,0,0
665,31,3,2,3,0,1,0,0,7,5,304,2,999,0,0,0
666,20,4,2,3,0,1,0,0,5,4,297,1,999,0,0,0
667,29,3,2,3,0,0,0,1,6,4,283,1,999,0,0,0
668,39,3,2,3,0,0,0,1,7,5,108,1,999,0,0,0
669,31,3,1,1,0,0,0,1,5,2,53,5,999,0,0,0
670,40,5,0,3,0,0,0,0,5,3,74,8,999,1,1,0
671,41,7,0,3,0,2,2,1,6,4,143,1,999,0,0,0
672,44,5,0,3,0,0,0,0,11,4,635,3,999,1,1,0
673,27,4,2,3,0,0,0,0,7,5,64,3,999,0,0,0
674,35,8,0,1,0,0,0,0,11,2,146,1,999,0,0,0
675,41,8,0,1,0,1,0,0,11,2,49,1,999,0,0,0
676,27,3,2,1,2,1,0,0,7,3,282,1,999,0,0,0
677,55,6,0,0,2,0,0,0,5,2,180,1,999,0,0,0
678,58,3,2,1,0,0,0,1,6,5,100,1,999,0,0,0
679,29,3,2,3,0,1,0,0,7,6,130,2,999,0,0,0
680,31,5,0,3,0,0,0,1,5,4,636,6,999,0,0,0
681,55,11,1,5,2,0,0,0,7,5,139,5,999,0,0,0
682,31,0,2,4,0,0,0,1,5,5,99,3,999,0,0,0
683,31,0,2,3,0,1,1,1,6,3,440,1,999,0,0,0
684,26,5,2,1,0,1,0,0,5,5,551,1,999,1,1,0
685,38,3,0,1,0,1,0,0,8,3,748,2,999,0,0,0
686,38,0,1,0,0,0,0,0,7,6,128,2,999,0,0,0
687,35,6,0,4,0,0,0,1,5,4,554,1,999,0,0,0
688,53,0,0,3,0,1,1,0,7,2,243,2,999,0,0,0
689,31,6,0,1,0,1,0,0,5,2,50,3,999,1,1,0
690,57,0,0,2,2,1,0,0,7,4,61,4,999,0,0,0
691,32,3,2,1,0,1,0,0,5,3,706,3,999,0,0,0
692,40,0,2,5,2,1,0,1,6,6,8,7,999,0,0,0
693,42,8,0,3,0,0,0,0,7,5,204,1,999,0,0,0
694,33,1,0,6,0,1,0,0,7,6,168,7,999,0,0,0
695,56,2,0,1,0,0,0,0,8,3,634,3,999,1,1,1
696,48,6,0,1,0,1,0,0,8,3,247,1,999,0,0,0
697,30,11,0,3,0,1,0,1,5,4,207,1,999,0,0,0
698,36,6,0,1,0,1,1,1,5,3,232,4,999,0,0,0
699,29,3,0,3,0,0,0,0,11,5,523,2,999,0,0,0
700,40,0,0,2,0,1,0,1,5,4,140,5,999,0,0,0
701,33,11,0,0,0,1,0,0,8,6,147,1,999,0,0,0
702,38,0,0,0,0,1,1,0,11,6,186,2,999,0,0,0
703,41,3,0,1,0,1,1,1,6,5,142,4,999,0,0,0
704,52,7,0,2,2,1,0,1,5,5,228,1,999,0,0,0
705,33,7,2,1,0,1,0,0,3,2,265,2,999,0,0,1
706,76,2,0,1,0,0,0,0,8,5,126,1,999,1,1,0
707,24,6,0,4,0,1,0,0,5,5,99,4,999,0,0,0
708,31,3,0,1,0,0,0,0,7,6,106,1,999,0,0,0
709,37,1,1,3,0,0,0,0,11,4,298,2,999,0,0,0
710,43,3,2,1,0,1,0,0,8,3,837,2,999,0,0,1
711,37,8,1,1,0,1,0,0,11,5,256,4,999,0,0,0
712,34,0,0,0,0,0,0,0,5,3,192,3,999,0,0,0
713,37,8,0,1,0,1,0,0,8,3,263,2,999,0,0,0
714,44,7,1,4,0,0,0,0,11,6,37,2,999,0,0,0
715,27,0,0,2,0,1,0,0,7,3,66,1,999,0,0,0
716,33,6,0,4,0,1,0,0,11,5,51,7,999,0,0,0
717,41,3,0,3,0,0,0,1,5,4,254,2,999,0,0,0
718,37,9,2,0,0,1,0,1,6,2,144,1,999,0,0,0
719,26,3,2,3,0,1,0,1,5,5,918,1,999,0,0,0
720,39,3,1,3,0,0,1,0,5,6,301,1,999,1,1,0
721,27,6,2,1,0,0,0,0,10,4,223,2,999,0,0,0
722,51,0,0,0,0,1,0,1,6,2,159,1,999,0,0,0
723,28,8,0,1,0,1,0,1,6,4,695,1,999,0,0,1
724,35,3,0,3,2,1,0,0,7,6,794,1,999,0,0,1
725,33,3,2,3,0,1,0,0,7,6,516,1,999,0,0,1
726,51,5,1,3,2,0,0,0,5,3,398,2,999,1,1,0
727,35,0,0,0,2,0,0,0,7,6,90,1,999,0,0,0
728,33,5,2,6,2,1,0,1,5,4,101,2,999,0,0,0
729,31,6,2,1,0,1,0,0,8,2,144,1,999,0,0,0
730,56,2,0,2,0,0,0,0,11,3,130,3,999,0,0,0
731,82,2,1,2,0,1,1,0,4,2,125,2,999,0,0,1
732,55,3,0,3,0,1,0,1,6,6,7,3,999,0,0,0
733,49,0,0,2,2,1,0,1,5,5,109,1,999,0,0,0
734,34,6,2,4,0,1,0,0,5,5,277,2,999,0,0,0
735,31,3,0,3,0,1,0,0,4,6,139,2,999,0,0,0
736,34,3,0,1,0,0,0,0,5,4,138,2,999,0,0,0
737,43,0,0,0,0,0,1,1,5,4,335,1,999,0,0,0
738,47,6,0,4,0,0,0,0,7,2,149,1,999,0,0,0
739,33,3,0,3,0,1,0,0,5,6,148,1,999,0,0,0
740,34,6,0,4,0,0,0,0,3,2,83,13,999,0,0,0
741,57,0,0,5,0,0,0,0,7,3,137,4,999,0,0,0
742,32,11,0,3,0,0,0,1,6,5,372,1,999,0,0,0
743,49,6,1,4,0,1,0,0,3,3,236,4,3,1,2,1
744,36,3,0,1,0,1,0,0,11,4,40,2,999,1,1,0
745,31,8,2,1,2,0,1,1,6,5,690,2,999,0,0,0
746,27,5,0,0,0,1,1,0,5,2,304,1,999,1,1,0
747,26,0,2,0,0,1,0,0,7,2,369,1,999,0,0,0
748,26,4,2,3,0,1,0,0,5,4,223,3,999,1,1,1
749,50,0,2,0,2,1,0,1,5,3,307,2,999,0,0,0
750,40,6,2,1,2,0,1,1,5,5,385,2,999,0,0,0
751,48,0,0,6,2,0,1,0,5,4,152,4,999,1,1,0
752,54,3,1,1,0,0,0,1,6,3,213,4,999,0,0,0
753,44,0,1,2,0,0,0,0,5,4,154,2,999,0,0,0
754,55,8,0,1,0,1,0,0,11,3,283,1,999,0,0,0
755,49,3,1,1,0,0,0,1,6,5,487,1,999,0,0,0
756,33,6,0,1,0,1,0,0,7,5,90,5,999,0,0,0
757,32,6,0,4,0,0,0,0,5,4,65,2,999,0,0,0
758,36,0,0,3,0,0,1,1,5,3,100,1,999,0,0,0
759,40,6,0,4,0,0,0,0,11,3,348,1,999,0,0,0
760,35,3,0,1,0,1,0,1,5,3,343,1,999,0,0,0
761,19,4,2,0,0,1,0,0,9,4,207,2,999,1,1,0
762,39,3,1,1,0,0,1,0,7,2,375,3,999,0,0,1
763,35,6,0,4,0,0,0,0,4,5,337,2,5,1,2,1
764,30,5,2,3,2,1,0,1,4,6,40,1,999,0,0,0
765,32,3,2,1,0,0,0,0,11,4,1307,3,999,1,1,0
766,43,11,0,2,0,1,0,0,7,4,97,1,999,0,0,0
767,37,0,2,5,2,0,0,1,5,4,293,1,999,0,0,0
768,49,3,0,3,0,0,0,0,5,3,97,3,999,1,1,0
769,46,0,0,2,2,1,0,0,5,2,184,2,999,0,0,0
770,35,7,0,1,0,0,0,0,7,5,109,3,999,0,0,0
771,40,0,0,2,2,0,0,0,11,5,22,5,999,0,0,0
772,34,9,0,5,0,1,0,1,5,6,54,3,999,0,0,0
773,21,3,2,3,0,1,0,0,6,4,180,1,999,0,0,0
774,82,2,0,1,0,1,1,0,10,3,63,1,999,1,1,0
775,24,8,0,1,0,1,0,1,5,5,921,4,999,0,0,0
776,48,5,0,3,0,0,0,0,8,5,163,1,999,0,0,0
777,41,0,0,2,2,0,0,1,5,3,202,6,999,0,0,0
778,33,8,0,1,2,1,0,1,5,3,346,3,999,0,0,0
779,40,0,2,5,0,0,1,1,6,6,274,2,999,0,0,0
780,36,3,0,4,0,1,0,0,11,3,201,2,999,0,0,0
781,59,7,0,4,0,2,2,0,4,2,69,3,999,0,0,0
782,30,3,1,6,0,0,0,0,7,4,144,10,999,0,0,0
783,38,3,0,1,0,1,0,0,8,3,74,1,999,0,0,0
784,33,3,0,1,0,2,2,0,8,6,227,1,999,0,0,0
785,32,6,2,1,0,0,1,0,8,3,1092,4,999,0,0,1
786,51,0,0,2,0,1,0,0,7,3,279,3,999,0,0,0
787,34,3,0,1,0,0,0,0,7,3,283,1,999,0,0,0
788,49,3,1,1,0,1,0,1,6,6,606,1,999,0,0,0
789,30,3,0,1,0,0,0,0,4,5,104,6,999,0,0,0
790,34,3,2,1,0,0,0,0,3,3,325,2,999,0,0,1
791,54,8,0,1,0,0,0,0,11,3,53,1,999,1,1,0
792,46,5,0,0,0,1,0,0,7,5,40,9,999,0,0,0
793,24,5,0,3,0,0,0,1,7,5,139,1,999,0,0,0
794,29,8,1,0,0,1,1,0,5,4,117,2,999,0,0,0
795,59,2,0,2,2,0,0,1,5,4,81,2,999,0,0,0
796,31,5,0,3,0,0,0,0,11,5,62,2,999,0,0,0
797,36,6,2,4,0,0,0,0,7,5,54,4,999,0,0,0
798,35,3,2,3,2,1,0,1,6,4,93,3,999,0,0,0
799,37,6,0,4,0,1,0,0,11,3,400,1,999,0,0,0
800,32,6,2,1,0,1,1,1,7,4,16,43,999,0,0,0
801,30,3,0,1,0,0,0,0,7,6,483,1,999,0,0,0
802,33,1,2,1,0,0,0,0,5,2,637,4,999,1,1,1
803,35,5,1,1,0,1,0,0,7,3,722,2,999,0,0,1
804,39,0,0,6,0,0,0,1,5,3,198,1,999,0,0,0
805,46,0,0,6,2,1,0,1,5,2,240,1,999,0,0,0
806,46,3,0,6,0,0,0,0,4,5,278,1,999,0,0,1
807,40,0,0,3,0,1,0,0,8,2,158,1,4,1,2,0
808,33,6,2,1,0,0,0,0,8,2,198,4,999,0,0,0
809,26,6,0,3,0,1,0,1,5,6,305,2,999,0,0,0
810,35,3,2,3,0,1,0,0,8,6,105,1,999,0,0,0
811,48,3,2,1,0,1,0,0,4,6,237,1,999,0,0,0
812,52,3,1,1,0,0,0,1,6,3,245,1,999,0,0,0
813,36,3,0,1,2,0,0,0,8,5,90,1,999,0,0,0
814,48,0,0,6,0,1,0,0,7,4,79,1,999,0,0,0
815,63,2,0,2,0,1,0,0,11,6,413,1,3,2,2,1
816,49,3,1,1,0,0,0,0,7,5,105,1,999,0,0,0
817,40,5,1,3,0,1,0,0,4,4,201,1,999,0,0,0
